sol_number,avg_air_temp,avg_ground_temp,mean_pressure,day_length,sin_lon,cos_lon,mars_season_spring,mars_season_summer,mars_season_winter,UV_Radiation_low,UV_Radiation_moderate,UV_Radiation_very_high
697,0.5067567567567568,0.7282608695652173,0.18385650224215278,0.3888888888888893,0.6294095225512605,0.0170370868554659,0,0,1,0,0,0
698,0.5202702702702704,0.7065217391304347,0.18385650224215278,0.3888888888888893,0.6209609477998339,0.014852136862001764,0,0,1,0,0,0
699,0.5337837837837839,0.7282608695652173,0.188340807174888,0.3888888888888893,0.6209609477998339,0.014852136862001764,0,0,1,0,0,0
700,0.5135135135135136,0.7391304347826086,0.19282511210762365,0.3888888888888893,0.6124755271719324,0.012814967607382377,0,0,1,0,0,0
701,0.5202702702702704,0.7282608695652173,0.19282511210762365,0.4166666666666643,0.6124755271719324,0.012814967607382377,0,0,1,0,0,0
702,0.5270270270270272,0.7282608695652173,0.19282511210762365,0.4166666666666643,0.6039558454088797,0.010926199633097156,0,0,1,0,0,0
703,0.5540540540540542,0.6956521739130433,0.20179372197309453,0.4166666666666643,0.5954044976882725,0.009186408276168012,0,0,1,0,0,0
704,0.5270270270270272,0.7065217391304347,0.20179372197309453,0.4166666666666643,0.5954044976882725,0.009186408276168012,0,0,1,0,0,0
705,0.5472972972972974,0.6521739130434782,0.19730941704035887,0.4166666666666643,0.5868240888334652,0.00759612349389599,0,0,1,0,0,0
706,0.5202702702702704,0.7499999999999999,0.20627802690582975,0.44444444444444287,0.5868240888334652,0.00759612349389599,0,0,1,0,0,0
707,0.5337837837837839,0.7608695652173912,0.2107623318385654,0.44444444444444287,0.5782172325201155,0.00615582970243117,0,0,1,0,0,0
708,0.5405405405405406,0.7608695652173912,0.2107623318385654,0.44444444444444287,0.5782172325201155,0.00615582970243117,0,0,1,0,0,0
709,0.6013513513513514,0.6630434782608695,0.21524663677130063,0.44444444444444287,0.5695865504800328,0.0048659656292148745,0,0,1,0,0,0
710,0.5270270270270272,0.608695652173913,0.21973094170403584,0.44444444444444287,0.5695865504800328,0.0048659656292148745,0,0,1,0,0,0
711,0.560810810810811,0.6413043478260869,0.21973094170403584,0.44444444444444287,0.5609346717025738,0.0037269241793390084,0,0,1,0,0,0
712,0.5540540540540542,0.6304347826086956,0.2242152466367715,0.47222222222222143,0.5522642316338269,0.002739052315863355,0,0,1,0,0,0
713,0.560810810810811,0.6195652173913042,0.23318385650224238,0.47222222222222143,0.5522642316338269,0.002739052315863355,0,0,1,0,0,0
714,0.5405405405405406,0.7717391304347825,0.23318385650224238,0.47222222222222143,0.5435778713738293,0.0019026509541272274,0,0,1,0,1,0
715,0.5337837837837839,0.8043478260869564,0.2376681614349776,0.47222222222222143,0.5435778713738293,0.0019026509541272274,0,0,1,0,1,0
716,0.5540540540540542,0.7826086956521738,0.2376681614349776,0.47222222222222143,0.5348782368720628,0.0012179748700879012,0,0,1,0,0,0
717,0.5945945945945947,0.8043478260869564,0.24215246636771326,0.47222222222222143,0.5348782368720628,0.0012179748700879012,0,0,1,0,0,0
718,0.5540540540540542,0.7717391304347825,0.24663677130044848,0.5,0.5261679781214719,0.0006852326227130834,0,0,1,0,0,0
719,0.5472972972972974,0.7282608695652173,0.25112107623318414,0.5,0.5174497483512503,0.00030458649045211894,0,0,1,0,0,0
720,0.560810810810811,0.7608695652173912,0.260089686098655,0.5,0.5174497483512503,0.00030458649045211894,0,0,1,0,0,0
721,0.5540540540540542,0.7282608695652173,0.26457399103139023,0.5,0.5087262032186417,7.615242180436521e-05,0,0,1,0,0,0
722,0.5675675675675677,0.7826086956521738,0.260089686098655,0.5,0.5087262032186417,7.615242180436521e-05,0,0,1,0,0,0
723,0.5675675675675677,0.8043478260869564,0.26457399103139023,0.5,0.5000000000000001,0.0,1,0,0,0,0,0
724,0.5675675675675677,0.7826086956521738,0.2735426008968611,0.5,0.4912737967813584,7.615242180436521e-05,1,0,0,0,0,0
725,0.5675675675675677,0.7282608695652173,0.27802690582959677,0.527777777777775,0.4912737967813584,7.615242180436521e-05,1,0,0,0,0,0
726,0.5743243243243245,0.7717391304347825,0.28699551569506765,0.527777777777775,0.48255025164874954,0.00030458649045211894,1,0,0,0,0,0
727,0.5472972972972974,0.7608695652173912,0.28699551569506765,0.527777777777775,0.48255025164874954,0.00030458649045211894,1,0,0,0,0,0
728,0.5675675675675677,0.7826086956521738,0.28699551569506765,0.527777777777775,0.47383202187852824,0.0006852326227130834,1,0,0,0,0,0
729,0.560810810810811,0.7934782608695652,0.2959641255605385,0.527777777777775,0.47383202187852824,0.0006852326227130834,1,0,0,0,0,0
730,0.5540540540540542,0.7826086956521738,0.30493273542600896,0.527777777777775,0.46512176312793757,0.0012179748700878457,1,0,0,0,0,0
731,0.5540540540540542,0.717391304347826,0.3094170403587446,0.527777777777775,0.45642212862617104,0.0019026509541272274,1,0,0,0,0,0
732,0.5878378378378379,0.6739130434782608,0.3183856502242155,0.527777777777775,0.45642212862617104,0.0019026509541272274,1,0,0,0,0,0
733,0.5878378378378379,0.7499999999999999,0.3183856502242155,0.527777777777775,0.44773576836617346,0.0027390523158632996,1,0,0,0,0,0
734,0.5743243243243245,0.7499999999999999,0.3318385650224216,0.5555555555555536,0.44773576836617346,0.0027390523158632996,1,0,0,0,0,0
735,0.6013513513513514,0.7934782608695652,0.3318385650224216,0.5833333333333321,0.4390653282974261,0.0037269241793390084,1,0,0,0,0,0
736,0.5675675675675677,0.7499999999999999,0.3318385650224216,0.5833333333333321,0.43041344951996724,0.0048659656292148745,1,0,0,0,0,0
737,0.5675675675675677,0.8043478260869564,0.33632286995515726,0.5833333333333321,0.43041344951996724,0.0048659656292148745,1,0,0,0,0,0
738,0.560810810810811,0.7608695652173912,0.3408071748878925,0.5833333333333321,0.42178276747988463,0.006155829702431115,1,0,0,0,0,0
739,0.560810810810811,0.7282608695652173,0.34529147982062813,0.5833333333333321,0.42178276747988463,0.006155829702431115,1,0,0,0,0,0
740,0.5945945945945947,0.7282608695652173,0.35874439461883423,0.5833333333333321,0.41317591116653474,0.00759612349389599,1,0,0,0,0,0
741,0.5878378378378379,0.8043478260869564,0.3677130044843051,0.5833333333333321,0.40459550231172764,0.009186408276168012,1,0,0,0,0,0
742,0.5878378378378379,0.7934782608695652,0.3677130044843051,0.5833333333333321,0.40459550231172764,0.009186408276168012,1,0,0,0,0,0
743,0.6621621621621623,0.7934782608695652,0.376681614349776,0.5833333333333321,0.39604415459112047,0.010926199633097156,1,0,0,0,0,0
744,0.5878378378378379,0.7391304347826086,0.376681614349776,0.5833333333333321,0.39604415459112047,0.010926199633097156,1,0,0,0,0,0
745,0.5743243243243245,0.7826086956521738,0.3811659192825112,0.6111111111111107,0.3875244728280675,0.012814967607382377,1,0,0,0,0,0
746,0.5810810810810811,0.7717391304347825,0.38565022421524686,0.6111111111111107,0.37903905220016626,0.014852136862001764,1,0,0,0,0,0
747,0.6148648648648649,0.8478260869565216,0.3901345291479821,0.6111111111111107,0.37903905220016626,0.014852136862001764,1,0,0,0,0,0
748,0.6216216216216217,0.858695652173913,0.39910313901345296,0.6111111111111107,0.37059047744873985,0.01703708685546579,1,0,0,0,0,0
749,0.5945945945945947,0.8152173913043478,0.4125560538116595,0.6111111111111107,0.37059047744873985,0.01703708685546579,1,0,0,0,0,0
750,0.5945945945945947,0.8369565217391304,0.4215246636771304,0.6111111111111107,0.3621813220915005,0.019369152030840553,1,0,0,0,0,0
751,0.6148648648648649,0.7282608695652173,0.4260089686098656,0.6111111111111107,0.35381414763863184,0.021847622018482227,1,0,0,0,0,0
752,0.5945945945945947,0.7717391304347825,0.43049327354260125,0.6388888888888893,0.35381414763863184,0.021847622018482227,1,0,0,0,0,0
753,0.6283783783783785,0.8695652173913042,0.43946188340807213,0.6388888888888893,0.34549150281252616,0.024471741852423234,1,0,0,0,0,0
754,0.6081081081081082,0.8478260869565216,0.448430493273543,0.6388888888888893,0.34549150281252616,0.024471741852423234,1,0,0,0,0,0
755,0.6081081081081082,0.7934782608695652,0.4663677130044843,0.6388888888888893,0.33721592277142165,0.027240712200341632,1,0,0,0,0,0
756,0.6013513513513514,0.8152173913043478,0.4663677130044843,0.6388888888888893,0.32898992833716567,0.030153689607045786,1,0,0,0,1,0
757,0.6081081081081082,0.8369565217391304,0.47085201793722,0.6666666666666643,0.32898992833716567,0.030153689607045786,1,0,0,0,0,0
758,0.6013513513513514,0.8369565217391304,0.4843049327354261,0.6666666666666643,0.32081602522734975,0.03320978675139913,1,0,0,0,0,0
759,0.6013513513513514,0.826086956521739,0.47982062780269086,0.6666666666666643,0.32081602522734975,0.03320978675139913,1,0,0,0,0,0
760,0.6216216216216217,0.9347826086956521,0.4843049327354261,0.6666666666666643,0.312696703292044,0.03640807271660629,1,0,0,0,0,0
761,0.6216216216216217,0.8695652173913042,0.5022421524663678,0.6666666666666643,0.3046344357553632,0.03974757327377981,1,0,0,0,0,0
762,0.6216216216216217,0.8369565217391304,0.5022421524663678,0.6944444444444429,0.3046344357553632,0.03974757327377981,1,0,0,0,0,0
763,0.6148648648648649,0.7934782608695652,0.5156950672645744,0.6944444444444429,0.2966316784621001,0.043227271178699456,1,0,0,0,0,0
764,0.6148648648648649,0.826086956521739,0.5336322869955157,0.6944444444444429,0.28869086912965036,0.046846106481674976,1,0,0,0,0,0
765,0.6148648648648649,0.8369565217391304,0.5291479820627805,0.6944444444444429,0.28869086912965036,0.046846106481674976,1,0,0,0,0,0
766,0.6283783783783785,0.9021739130434782,0.5470852017937222,0.7222222222222214,0.28081442660546146,0.050602976850416426,1,0,0,0,0,0
767,0.6216216216216217,0.9021739130434782,0.5470852017937222,0.7222222222222214,0.28081442660546146,0.050602976850416426,1,0,0,0,0,0
768,0.6283783783783785,0.8043478260869564,0.5560538116591931,0.6944444444444429,0.27300475013022685,0.05449673790581594,1,0,0,0,0,0
769,0.6148648648648649,0.826086956521739,0.5695067264573992,0.6944444444444429,0.26526421860705457,0.05852620357053656,1,0,0,0,0,0
770,0.6216216216216217,0.8369565217391304,0.5695067264573992,0.7222222222222214,0.26526421860705457,0.05852620357053656,1,0,0,0,0,0
771,0.6216216216216217,0.9021739130434782,0.6008968609865475,0.7222222222222214,0.2575951898768315,0.06269014643030207,1,0,0,0,0,0
772,0.6216216216216217,0.8913043478260869,0.5964125560538118,0.7222222222222214,0.24999999999999994,0.0669872981077807,1,0,0,0,0,0
773,0.6283783783783785,0.9021739130434782,0.6098654708520179,0.75,0.24999999999999994,0.0669872981077807,1,0,0,0,0,0
774,0.6283783783783785,0.7934782608695652,0.6098654708520179,0.75,0.24248096254497292,0.07141634964894383,1,0,0,0,0,0
775,0.6148648648648649,0.8369565217391304,0.6098654708520179,0.75,0.24248096254497292,0.07141634964894383,1,0,0,0,0,0
776,0.6216216216216217,0.8478260869565216,0.6233183856502245,0.75,0.2350403678833976,0.07597595192178697,1,0,0,0,0,0
777,0.6216216216216217,0.8804347826086956,0.6233183856502245,0.75,0.22768048249248646,0.08066471602728797,1,0,0,0,0,0
778,0.6216216216216217,0.8804347826086956,0.6457399103139014,0.75,0.22768048249248646,0.08066471602728797,1,0,0,0,0,0
779,0.6216216216216217,0.8695652173913042,0.6412556053811662,0.777777777777775,0.22040354826462666,0.08548121372247913,1,0,0,0,0,0
780,0.6283783783783785,0.7934782608695652,0.6726457399103141,0.777777777777775,0.2132117818244771,0.09042397785550399,1,0,0,0,0,0
781,0.5878378378378379,0.717391304347826,0.659192825112108,0.75,0.2132117818244771,0.09042397785550399,1,0,0,0,1,0
782,0.6013513513513514,0.9021739130434782,0.681614349775785,0.777777777777775,0.2061073738537635,0.09549150281252627,1,0,0,0,1,0
783,0.6013513513513514,0.8913043478260869,0.6771300448430497,0.777777777777775,0.2061073738537635,0.09549150281252627,1,0,0,0,1,0
784,0.6081081081081082,0.7826086956521738,0.695067264573991,0.777777777777775,0.19909248842397598,0.10068224497635347,1,0,0,0,1,0
785,0.5878378378378379,0.7608695652173912,0.6995515695067267,0.8055555555555536,0.19216926233717108,0.10599462319663888,1,0,0,0,1,0
786,0.5878378378378379,0.7282608695652173,0.7130044843049328,0.777777777777775,0.19216926233717108,0.10599462319663888,1,0,0,0,1,0
787,0.5810810810810811,0.7065217391304347,0.7085201793721976,0.8055555555555536,0.1853398044750812,0.1114270192715146,1,0,0,0,1,0
788,0.5810810810810811,0.7826086956521738,0.7174887892376685,0.8055555555555536,0.17860619515673037,0.116977778440511,1,0,0,0,1,0
789,0.5878378378378379,0.7934782608695652,0.7174887892376685,0.8055555555555536,0.17860619515673037,0.116977778440511,1,0,0,0,1,0
790,0.6013513513513514,0.858695652173913,0.7264573991031393,0.8055555555555536,0.1719704855047463,0.12264520988861405,1,0,0,0,1,0
791,0.5743243243243245,0.8152173913043478,0.7399103139013454,0.8055555555555536,0.16543469682057088,0.12842758726130288,1,0,0,0,1,0
792,0.5743243243243245,0.8043478260869564,0.7668161434977581,0.8333333333333321,0.16543469682057088,0.12842758726130288,1,0,0,0,1,0
793,0.5810810810810811,0.8043478260869564,0.7847533632286998,0.8055555555555536,0.15900081996875082,0.13432314919041471,1,0,0,0,1,0
794,0.6013513513513514,0.7826086956521738,0.7713004484304933,0.8333333333333321,0.15900081996875082,0.13432314919041471,1,0,0,0,1,0
795,0.6013513513513514,0.8478260869565216,0.7757847533632289,0.8333333333333321,0.15267081477050137,0.14033009983067446,1,0,0,0,1,0
796,0.6013513513513514,0.8804347826086956,0.7847533632286998,0.8333333333333321,0.14644660940672627,0.14644660940672616,1,0,0,0,1,0
797,0.641891891891892,0.858695652173913,0.7937219730941707,0.8333333333333321,0.14644660940672627,0.14644660940672616,1,0,0,0,1,0
798,0.6013513513513514,0.8478260869565216,0.8116591928251125,0.8611111111111107,0.14033009983067457,0.15267081477050126,1,0,0,0,1,0
799,0.6148648648648649,0.7717391304347825,0.8161434977578477,0.8333333333333321,0.13432314919041494,0.15900081996875054,1,0,0,0,1,0
800,0.6148648648648649,0.826086956521739,0.8161434977578477,0.8611111111111107,0.13432314919041494,0.15900081996875054,1,0,0,0,1,0
801,0.6148648648648649,0.8478260869565216,0.8161434977578477,0.8611111111111107,0.128427587261303,0.16543469682057077,1,0,0,0,1,0
802,0.6148648648648649,0.9021739130434782,0.8295964125560542,0.8611111111111107,0.12264520988861416,0.17197048550474614,1,0,0,0,1,0
803,0.6148648648648649,0.826086956521739,0.8340807174887894,0.8611111111111107,0.12264520988861416,0.17197048550474614,1,0,0,0,1,0
804,0.6081081081081082,0.7826086956521738,0.8475336322869955,0.8611111111111107,0.11697777844051105,0.17860619515673026,1,0,0,0,1,0
805,0.5945945945945947,0.826086956521739,0.8565022421524668,0.8611111111111107,0.11142701927151444,0.18533980447508147,1,0,0,0,1,0
806,0.5945945945945947,0.8478260869565216,0.8565022421524668,0.8888888888888893,0.11142701927151444,0.18533980447508147,1,0,0,0,1,0
807,0.6013513513513514,0.8152173913043478,0.8520179372197312,0.8611111111111107,0.10599462319663894,0.19216926233717097,1,0,0,0,1,0
808,0.560810810810811,0.9239130434782608,0.8565022421524668,0.8888888888888893,0.10599462319663894,0.19216926233717097,1,0,0,0,1,0
809,0.5743243243243245,0.7934782608695652,0.8654708520179373,0.8611111111111107,0.10068224497635359,0.19909248842397587,1,0,0,0,1,0
810,0.560810810810811,0.858695652173913,0.8744394618834086,0.8888888888888893,0.09549150281252633,0.20610737385376338,1,0,0,0,1,0
811,0.5675675675675677,0.7391304347826086,0.8878923766816147,0.9166666666666643,0.09549150281252633,0.20610737385376338,1,0,0,0,1,0
812,0.560810810810811,0.7934782608695652,0.8968609865470851,0.8888888888888893,0.09042397785550421,0.2132117818244768,1,0,0,0,1,0
813,0.5675675675675677,0.8695652173913042,0.9058295964125564,0.9166666666666643,0.0854812137224793,0.22040354826462638,1,0,0,0,1,0
814,0.5675675675675677,0.8043478260869564,0.8968609865470851,0.8888888888888893,0.0854812137224793,0.22040354826462638,1,0,0,0,1,0
815,0.5743243243243245,0.7391304347826086,0.9103139013452912,0.9166666666666643,0.08066471602728792,0.2276804824924865,1,0,0,0,1,0
816,0.5743243243243245,0.6956521739130433,0.928251121076233,0.9166666666666643,0.07597595192178702,0.2350403678833975,1,0,0,0,1,0
817,0.560810810810811,0.826086956521739,0.9461883408071747,0.9166666666666643,0.07597595192178702,0.2350403678833975,1,0,0,0,1,0
818,0.560810810810811,0.8369565217391304,0.9506726457399104,0.9166666666666643,0.07141634964894394,0.2424809625449728,1,0,0,0,1,0
819,0.5743243243243245,0.8043478260869564,0.9461883408071747,0.9444444444444429,0.06698729810778076,0.24999999999999978,1,0,0,0,1,0
820,0.5675675675675677,0.826086956521739,0.9327354260089686,0.9166666666666643,0.06698729810778076,0.24999999999999978,1,0,0,0,1,0
821,0.560810810810811,0.858695652173913,0.9327354260089686,0.9444444444444429,0.06269014643030207,0.2575951898768316,1,0,0,0,1,0
822,0.560810810810811,0.8152173913043478,0.9372197309417043,0.9166666666666643,0.058526203570536506,0.2652642186070546,1,0,0,0,1,0
823,0.5540540540540542,0.826086956521739,0.94170403587444,0.9166666666666643,0.058526203570536506,0.2652642186070546,1,0,0,0,1,0
824,0.5675675675675677,0.8695652173913042,0.9506726457399104,0.9444444444444429,0.054496737905816106,0.2730047501302265,1,0,0,0,1,0
825,0.5743243243243245,0.858695652173913,0.9506726457399104,0.9166666666666643,0.054496737905816106,0.2730047501302265,1,0,0,0,1,0
826,0.5675675675675677,0.8369565217391304,0.9506726457399104,0.9444444444444429,0.05060297685041659,0.28081442660546113,1,0,0,0,1,0
827,0.5743243243243245,0.8369565217391304,0.9372197309417043,0.9444444444444429,0.04684610648167514,0.28869086912965003,1,0,0,0,1,0
828,0.5743243243243245,0.7934782608695652,0.9506726457399104,0.9444444444444429,0.04684610648167514,0.28869086912965003,1,0,0,0,1,0
829,0.5675675675675677,0.7826086956521738,0.9506726457399104,0.9444444444444429,0.04322727117869951,0.2966316784620999,1,0,0,0,1,0
830,0.5675675675675677,0.826086956521739,0.9686098654708521,0.9444444444444429,0.03974757327377987,0.3046344357553631,1,0,0,0,1,0
831,0.5675675675675677,0.7717391304347825,0.9775784753363235,0.9444444444444429,0.03974757327377987,0.3046344357553631,1,0,0,0,1,0
832,0.5743243243243245,0.8152173913043478,0.9955156950672643,0.9444444444444429,0.03640807271660634,0.31269670329204385,1,0,0,0,1,0
833,0.560810810810811,0.8152173913043478,0.9910313901345296,0.9722222222222214,0.033209786751399184,0.32081602522734964,1,0,0,0,1,0
834,0.560810810810811,0.8043478260869564,0.9686098654708521,0.9722222222222214,0.033209786751399184,0.32081602522734964,1,0,0,0,0,0
835,0.560810810810811,0.8152173913043478,0.9641255605381165,0.9444444444444429,0.030153689607045897,0.32898992833716534,1,0,0,0,0,0
836,0.5675675675675677,0.8152173913043478,0.9596412556053817,0.9722222222222214,0.027240712200341577,0.33721592277142165,1,0,0,0,1,0
837,0.5810810810810811,0.8695652173913042,0.9596412556053817,0.9722222222222214,0.027240712200341577,0.33721592277142165,1,0,0,0,1,0
838,0.5743243243243245,0.8152173913043478,0.9641255605381165,0.9722222222222214,0.024471741852423234,0.3454915028125262,1,0,0,1,0,0
839,0.560810810810811,0.8043478260869564,0.9641255605381165,0.9722222222222214,0.021847622018482338,0.35381414763863145,1,0,0,1,0,0
840,0.560810810810811,0.7282608695652173,0.9461883408071747,0.9722222222222214,0.021847622018482338,0.35381414763863145,1,0,0,1,0,0
841,0.5743243243243245,0.6847826086956521,0.9506726457399104,0.9722222222222214,0.019369152030840497,0.36218132209150056,1,0,0,1,0,0
842,0.5810810810810811,0.7608695652173912,0.9506726457399104,0.9722222222222214,0.017037086855465844,0.3705904774487397,1,0,0,0,1,0
843,0.560810810810811,0.8369565217391304,0.9596412556053817,0.9722222222222214,0.017037086855465844,0.3705904774487397,1,0,0,1,0,0
844,0.5675675675675677,0.8913043478260869,0.9641255605381165,1.0,0.014852136862001764,0.3790390522001661,1,0,0,1,0,0
845,0.560810810810811,0.7826086956521738,0.9775784753363235,0.9722222222222214,0.012814967607382433,0.38752447282806735,1,0,0,0,1,0
846,0.5472972972972974,0.6956521739130433,1.0,0.9722222222222214,0.012814967607382433,0.38752447282806735,1,0,0,0,1,0
847,0.5540540540540542,0.7391304347826086,0.9686098654708521,1.0,0.010926199633097211,0.3960441545911201,1,0,0,0,1,0
848,0.5472972972972974,0.7826086956521738,0.9686098654708521,1.0,0.010926199633097211,0.3960441545911201,1,0,0,0,1,0
849,0.5472972972972974,0.8152173913043478,0.9686098654708521,0.9722222222222214,0.009186408276168068,0.40459550231172725,1,0,0,0,1,0
850,0.560810810810811,0.826086956521739,0.9686098654708521,1.0,0.00759612349389599,0.41317591116653485,1,0,0,1,0,0
851,0.5540540540540542,0.7717391304347825,0.9730941704035878,1.0,0.00759612349389599,0.41317591116653485,1,0,0,1,0,0
852,0.560810810810811,0.7499999999999999,0.9596412556053817,0.9722222222222214,0.00615582970243117,0.42178276747988447,1,0,0,0,1,0
853,0.5675675675675677,0.8478260869565216,0.9461883408071747,1.0,0.004865965629214819,0.4304134495199675,1,0,0,1,0,0
854,0.560810810810811,0.8913043478260869,0.9327354260089686,1.0,0.004865965629214819,0.4304134495199675,1,0,0,1,0,0
855,0.5675675675675677,0.826086956521739,0.94170403587444,1.0,0.003726924179338953,0.4390653282974264,1,0,0,1,0,0
856,0.5675675675675677,0.8043478260869564,0.94170403587444,0.9722222222222214,0.0027390523158632996,0.44773576836617335,1,0,0,0,1,0
857,0.5540540540540542,0.7499999999999999,0.9372197309417043,1.0,0.0027390523158632996,0.44773576836617335,1,0,0,0,1,0
858,0.560810810810811,0.717391304347826,0.9461883408071747,1.0,0.0019026509541272274,0.4564221286261709,1,0,0,0,1,0
859,0.5472972972972974,0.7065217391304347,0.955156950672646,1.0,0.0012179748700879012,0.4651217631279372,1,0,0,0,1,0
860,0.560810810810811,0.7391304347826086,0.9596412556053817,1.0,0.0012179748700879012,0.4651217631279372,1,0,0,0,1,0
861,0.560810810810811,0.7391304347826086,0.9641255605381165,1.0,0.0006852326227130834,0.47383202187852785,1,0,0,0,1,0
862,0.6013513513513514,0.7934782608695652,0.9641255605381165,1.0,0.00030458649045217445,0.48255025164874915,1,0,0,0,1,0
863,0.5540540540540542,0.6521739130434782,0.9596412556053817,1.0,0.00030458649045217445,0.48255025164874915,1,0,0,0,0,0
864,0.5270270270270272,0.8043478260869564,0.9506726457399104,1.0,7.615242180436521e-05,0.49127379678135824,1,0,0,0,0,0
865,0.5405405405405406,0.7608695652173912,0.9461883408071747,1.0,0.0,0.4999999999999999,0,1,0,0,1,0
866,0.5540540540540542,0.7608695652173912,0.9372197309417043,0.9722222222222214,0.0,0.4999999999999999,0,1,0,0,1,0
867,0.560810810810811,0.7826086956521738,0.9327354260089686,1.0,7.615242180436521e-05,0.5087262032186416,0,1,0,0,1,0
868,0.560810810810811,0.7608695652173912,0.9237668161434982,1.0,7.615242180436521e-05,0.5087262032186416,0,1,0,0,1,0
869,0.5675675675675677,0.7499999999999999,0.9147982062780269,1.0,0.00030458649045211894,0.5174497483512507,0,1,0,0,1,0
870,0.5405405405405406,0.7065217391304347,0.928251121076233,1.0,0.0006852326227130834,0.526167978121472,0,1,0,0,1,0
871,0.6351351351351353,0.7391304347826086,0.9013452914798208,1.0,0.0006852326227130834,0.526167978121472,0,1,0,0,1,0
872,0.5675675675675677,0.8043478260869564,0.8968609865470851,1.0,0.0012179748700878457,0.5348782368720626,0,1,0,0,1,0
880,0.5581081081081082,0.7717391304347825,0.8901345291479821,1.0,0.006155829702431115,0.5782172325201154,0,1,0,0,1,0
881,0.5472972972972974,0.7391304347826086,0.883408071748879,0.9722222222222214,0.007596123493895934,0.586824088833465,0,1,0,0,1,0
882,0.5472972972972974,0.6847826086956521,0.8923766816143504,0.9722222222222214,0.007596123493895934,0.586824088833465,0,1,0,0,1,0
883,0.5405405405405406,0.7282608695652173,0.8744394618834086,1.0,0.009186408276167957,0.5954044976882721,0,1,0,0,1,0
884,0.5540540540540542,0.7499999999999999,0.8744394618834086,0.9722222222222214,0.0109261996330971,0.6039558454088793,0,1,0,0,1,0
885,0.5540540540540542,0.7608695652173912,0.8654708520179373,0.9722222222222214,0.0109261996330971,0.6039558454088793,0,1,0,0,1,0
886,0.5540540540540542,0.717391304347826,0.8609865470852016,0.9722222222222214,0.012814967607382377,0.6124755271719324,0,1,0,0,1,0
887,0.560810810810811,0.7391304347826086,0.8744394618834086,0.9722222222222214,0.014852136862001708,0.6209609477998337,0,1,0,0,1,0
888,0.5405405405405406,0.7608695652173912,0.8699551569506729,0.9722222222222214,0.014852136862001708,0.6209609477998337,0,1,0,0,0,0
889,0.5472972972972974,0.8369565217391304,0.8654708520179373,0.9722222222222214,0.0170370868554659,0.6294095225512606,0,1,0,0,0,0
890,0.560810810810811,0.7499999999999999,0.8520179372197312,0.9722222222222214,0.01936915203084061,0.6378186779084997,0,1,0,0,0,0
891,0.5540540540540542,0.7608695652173912,0.8520179372197312,0.9722222222222214,0.01936915203084061,0.6378186779084997,0,1,0,0,0,0
892,0.5540540540540542,0.7717391304347825,0.8520179372197312,0.9722222222222214,0.021847622018482282,0.6461858523613684,0,1,0,0,0,0
893,0.5540540540540542,0.8152173913043478,0.8430493273542603,0.9444444444444429,0.021847622018482282,0.6461858523613684,0,1,0,0,0,0
894,0.5472972972972974,0.717391304347826,0.8475336322869955,0.9722222222222214,0.02447174185242318,0.6545084971874736,0,1,0,0,1,0
895,0.5540540540540542,0.7499999999999999,0.8385650224215246,0.9444444444444429,0.02724071220034152,0.6627840772285781,0,1,0,0,0,0
896,0.5810810810810811,0.826086956521739,0.8340807174887894,0.9722222222222214,0.02724071220034152,0.6627840772285781,0,1,0,0,0,0
897,0.5675675675675677,0.8478260869565216,0.8161434977578477,0.9444444444444429,0.03015368960704573,0.6710100716628341,0,1,0,0,0,0
898,0.560810810810811,0.8152173913043478,0.8116591928251125,0.9444444444444429,0.03320978675139896,0.6791839747726498,0,1,0,0,0,1
899,0.5743243243243245,0.7499999999999999,0.8026905829596416,0.9444444444444429,0.03320978675139896,0.6791839747726498,0,1,0,0,0,0
900,0.560810810810811,0.826086956521739,0.8116591928251125,0.9444444444444429,0.03640807271660629,0.687303296707956,0,1,0,0,0,0
901,0.5945945945945947,0.7826086956521738,0.8206278026905833,0.9444444444444429,0.03640807271660629,0.687303296707956,0,1,0,0,0,0
902,0.5810810810810811,0.8369565217391304,0.8116591928251125,0.9444444444444429,0.03974757327377976,0.6953655642446368,0,1,0,0,0,0
903,0.5675675675675677,0.7826086956521738,0.8071748878923768,0.9444444444444429,0.04322727117869962,0.7033683215379003,0,1,0,0,0,0
904,0.5743243243243245,0.8043478260869564,0.789237668161435,0.9444444444444429,0.04322727117869962,0.7033683215379003,0,1,0,0,0,0
905,0.5675675675675677,0.7826086956521738,0.7982062780269059,0.9444444444444429,0.04684610648167509,0.7113091308703499,0,1,0,0,0,0
906,0.5743243243243245,0.717391304347826,0.789237668161435,0.9444444444444429,0.05060297685041648,0.7191855733945387,0,1,0,0,0,0
907,0.5675675675675677,0.7499999999999999,0.7937219730941707,0.9166666666666643,0.05060297685041648,0.7191855733945387,0,1,0,0,0,0
908,0.5675675675675677,0.7717391304347825,0.8116591928251125,0.9166666666666643,0.054496737905815995,0.7269952498697734,0,1,0,0,0,0
909,0.5675675675675677,0.7934782608695652,0.789237668161435,0.9166666666666643,0.054496737905815995,0.7269952498697734,0,1,0,0,0,0
910,0.5810810810810811,0.7826086956521738,0.789237668161435,0.9166666666666643,0.05852620357053645,0.7347357813929452,0,1,0,0,0,0
911,0.5675675675675677,0.8152173913043478,0.7713004484304933,0.9166666666666643,0.06269014643030196,0.7424048101231683,0,1,0,0,0,0
