sol_number,avg_air_temp,avg_ground_temp,mean_pressure,day_length,sin_lon,cos_lon,mars_season_spring,mars_season_summer,mars_season_winter,UV_Radiation_low,UV_Radiation_moderate,UV_Radiation_very_high
791,-33.0,-35.0,867.0,731.0,-0.6691306063588582,-0.7431448254773942,1,0,0,0,1,0
792,-33.0,-35.5,873.0,732.0,-0.6691306063588582,-0.7431448254773942,1,0,0,0,1,0
793,-32.5,-35.5,877.0,731.0,-0.6819983600624984,-0.7313537016191706,1,0,0,0,1,0
794,-31.0,-36.5,874.0,732.0,-0.6819983600624984,-0.7313537016191706,1,0,0,0,1,0
795,-31.0,-33.5,875.0,732.0,-0.6946583704589974,-0.7193398003386511,1,0,0,0,1,0
796,-31.0,-32.0,877.0,732.0,-0.7071067811865475,-0.7071067811865477,1,0,0,0,1,0
797,-28.0,-33.0,879.0,732.0,-0.7071067811865475,-0.7071067811865477,1,0,0,0,1,0
798,-31.0,-33.5,883.0,733.0,-0.7193398003386509,-0.6946583704589976,1,0,0,0,1,0
799,-30.0,-37.0,884.0,732.0,-0.7313537016191701,-0.6819983600624989,1,0,0,0,1,0
800,-30.0,-34.5,884.0,733.0,-0.7313537016191701,-0.6819983600624989,1,0,0,0,1,0
801,-30.0,-33.5,884.0,733.0,-0.743144825477394,-0.6691306063588585,1,0,0,0,1,0
802,-30.0,-31.0,887.0,733.0,-0.7547095802227717,-0.6560590289905076,1,0,0,0,1,0
803,-30.0,-34.5,888.0,733.0,-0.7547095802227717,-0.6560590289905076,1,0,0,0,1,0
804,-30.5,-36.5,891.0,733.0,-0.7660444431189779,-0.6427876096865395,1,0,0,0,1,0
805,-31.5,-34.5,893.0,733.0,-0.7771459614569711,-0.6293203910498372,1,0,0,0,1,0
806,-31.5,-33.5,893.0,734.0,-0.7771459614569711,-0.6293203910498372,1,0,0,0,1,0
807,-31.0,-35.0,892.0,733.0,-0.7880107536067221,-0.6156614753256581,1,0,0,0,1,0
808,-34.0,-30.0,893.0,734.0,-0.7880107536067221,-0.6156614753256581,1,0,0,0,1,0
809,-33.0,-36.0,895.0,733.0,-0.7986355100472928,-0.6018150231520483,1,0,0,0,1,0
810,-34.0,-33.0,897.0,734.0,-0.8090169943749473,-0.5877852522924732,1,0,0,0,1,0
811,-33.5,-38.5,900.0,735.0,-0.8090169943749473,-0.5877852522924732,1,0,0,0,1,0
812,-34.0,-36.0,902.0,734.0,-0.8191520442889916,-0.5735764363510464,1,0,0,0,1,0
813,-33.5,-32.5,904.0,735.0,-0.8290375725550414,-0.5591929034707472,1,0,0,0,1,0
814,-33.5,-35.5,902.0,734.0,-0.8290375725550414,-0.5591929034707472,1,0,0,0,1,0
815,-33.0,-38.5,905.0,735.0,-0.838670567945424,-0.544639035015027,1,0,0,0,1,0
816,-33.0,-40.5,909.0,735.0,-0.848048096156426,-0.529919264233205,1,0,0,0,1,0
817,-34.0,-34.5,913.0,735.0,-0.848048096156426,-0.529919264233205,1,0,0,0,1,0
818,-34.0,-34.0,914.0,735.0,-0.8571673007021121,-0.5150380749100545,1,0,0,0,1,0
819,-33.0,-35.5,913.0,736.0,-0.8660254037844384,-0.5000000000000004,1,0,0,0,1,0
820,-33.5,-34.5,910.0,735.0,-0.8660254037844384,-0.5000000000000004,1,0,0,0,1,0
821,-34.0,-33.0,910.0,736.0,-0.874619707139396,-0.48480962024633684,1,0,0,0,1,0
822,-34.0,-35.0,911.0,735.0,-0.882947592858927,-0.46947156278589075,1,0,0,0,1,0
823,-34.5,-34.5,912.0,735.0,-0.882947592858927,-0.46947156278589075,1,0,0,0,1,0
824,-33.5,-32.5,914.0,736.0,-0.8910065241883678,-0.4539904997395469,1,0,0,0,1,0
825,-33.0,-33.0,914.0,735.0,-0.8910065241883678,-0.4539904997395469,1,0,0,0,1,0
826,-33.5,-34.0,914.0,736.0,-0.8987940462991668,-0.43837114678907774,1,0,0,0,1,0
827,-33.0,-34.0,911.0,736.0,-0.9063077870366497,-0.42261826174069994,1,0,0,0,1,0
828,-33.0,-36.0,914.0,736.0,-0.9063077870366497,-0.42261826174069994,1,0,0,0,1,0
829,-33.5,-36.5,914.0,736.0,-0.913545457642601,-0.4067366430758001,1,0,0,0,1,0
830,-33.5,-34.5,918.0,736.0,-0.9205048534524403,-0.3907311284892738,1,0,0,0,1,0
831,-33.5,-37.0,920.0,736.0,-0.9205048534524403,-0.3907311284892738,1,0,0,0,1,0
832,-33.0,-35.0,924.0,736.0,-0.9271838545667873,-0.3746065934159123,1,0,0,0,1,0
833,-34.0,-35.0,923.0,737.0,-0.9335804264972016,-0.3583679495453007,1,0,0,0,1,0
834,-34.0,-35.5,918.0,737.0,-0.9335804264972016,-0.3583679495453007,1,0,0,0,0,0
835,-34.0,-35.0,917.0,736.0,-0.9396926207859082,-0.3420201433256694,1,0,0,0,0,0
836,-33.5,-35.0,916.0,737.0,-0.9455185755993168,-0.32556815445715664,1,0,0,0,1,0
837,-32.5,-32.5,916.0,737.0,-0.9455185755993168,-0.32556815445715664,1,0,0,0,1,0
838,-33.0,-35.0,917.0,737.0,-0.9510565162951535,-0.30901699437494756,1,0,0,1,0,0
839,-34.0,-35.5,917.0,737.0,-0.9563047559630353,-0.2923717047227371,1,0,0,1,0,0
840,-34.0,-39.0,913.0,737.0,-0.9563047559630353,-0.2923717047227371,1,0,0,1,0,0
841,-33.0,-41.0,914.0,737.0,-0.961261695938319,-0.2756373558169989,1,0,0,1,0,0
842,-32.5,-37.5,914.0,737.0,-0.9659258262890683,-0.25881904510252063,1,0,0,0,1,0
843,-34.0,-34.0,916.0,737.0,-0.9659258262890683,-0.25881904510252063,1,0,0,1,0,0
844,-33.5,-31.5,917.0,738.0,-0.9702957262759965,-0.24192189559966779,1,0,0,1,0,0
845,-34.0,-36.5,920.0,737.0,-0.9743700647852351,-0.22495105434386525,1,0,0,0,1,0
846,-35.0,-40.5,925.0,737.0,-0.9743700647852351,-0.22495105434386525,1,0,0,0,1,0
847,-34.5,-38.5,918.0,738.0,-0.9781476007338056,-0.2079116908177598,1,0,0,0,1,0
848,-35.0,-36.5,918.0,738.0,-0.9781476007338056,-0.2079116908177598,1,0,0,0,1,0
849,-35.0,-35.0,918.0,737.0,-0.9816271834476639,-0.19080899537654547,1,0,0,0,1,0
850,-34.0,-34.5,918.0,738.0,-0.984807753012208,-0.17364817766693033,1,0,0,1,0,0
851,-34.5,-37.0,919.0,738.0,-0.984807753012208,-0.17364817766693033,1,0,0,1,0,0
852,-34.0,-38.0,916.0,737.0,-0.9876883405951377,-0.15643446504023104,1,0,0,0,1,0
853,-33.5,-33.5,913.0,738.0,-0.9902680687415704,-0.13917310096006494,1,0,0,1,0,0
854,-34.0,-31.5,910.0,738.0,-0.9902680687415704,-0.13917310096006494,1,0,0,1,0,0
855,-33.5,-34.5,912.0,738.0,-0.9925461516413221,-0.12186934340514717,1,0,0,1,0,0
856,-33.5,-35.5,912.0,737.0,-0.9945218953682734,-0.10452846326765336,1,0,0,0,1,0
857,-34.5,-38.0,911.0,738.0,-0.9945218953682734,-0.10452846326765336,1,0,0,0,1,0
858,-34.0,-39.5,913.0,738.0,-0.9961946980917455,-0.08715574274765825,1,0,0,0,1,0
859,-35.0,-40.0,915.0,738.0,-0.9975640502598242,-0.06975647374412558,1,0,0,0,1,0
860,-34.0,-38.5,916.0,738.0,-0.9975640502598242,-0.06975647374412558,1,0,0,0,1,0
861,-34.0,-38.5,917.0,738.0,-0.9986295347545738,-0.052335956242944306,1,0,0,0,1,0
862,-31.0,-36.0,917.0,738.0,-0.9993908270190957,-0.03489949670250165,1,0,0,0,1,0
863,-34.5,-42.5,916.0,738.0,-0.9993908270190957,-0.03489949670250165,1,0,0,0,0,0
864,-36.5,-35.5,914.0,738.0,-0.9998476951563913,-0.017452406437283498,1,0,0,0,0,0
865,-35.5,-37.5,913.0,738.0,-1.0,-1.8369701987210297e-16,0,1,0,0,1,0
866,-34.5,-37.5,911.0,737.0,-1.0,-1.8369701987210297e-16,0,1,0,0,1,0
867,-34.0,-36.5,910.0,738.0,-0.9998476951563913,0.01745240643728313,0,1,0,0,1,0
868,-34.0,-37.5,908.0,738.0,-0.9998476951563913,0.01745240643728313,0,1,0,0,1,0
869,-33.5,-38.0,906.0,738.0,-0.9993908270190958,0.03489949670250128,0,1,0,0,1,0
870,-35.5,-40.0,909.0,738.0,-0.9986295347545738,0.052335956242943946,0,1,0,0,1,0
871,-28.5,-38.5,903.0,738.0,-0.9986295347545738,0.052335956242943946,0,1,0,0,1,0
872,-33.5,-35.5,902.0,738.0,-0.9975640502598243,0.06975647374412522,0,1,0,0,1,0
880,-34.2,-37.0,900.5,738.0,-0.9876883405951378,0.15643446504023067,0,1,0,0,1,0
881,-35.0,-38.5,899.0,737.0,-0.9848077530122081,0.17364817766692997,0,1,0,0,1,0
882,-35.0,-41.0,901.0,737.0,-0.9848077530122081,0.17364817766692997,0,1,0,0,1,0
883,-35.5,-39.0,897.0,738.0,-0.9816271834476641,0.19080899537654425,0,1,0,0,1,0
884,-34.5,-38.0,897.0,737.0,-0.9781476007338058,0.20791169081775857,0,1,0,0,1,0
885,-34.5,-37.5,895.0,737.0,-0.9781476007338058,0.20791169081775857,0,1,0,0,1,0
886,-34.5,-39.5,894.0,737.0,-0.9743700647852352,0.22495105434386492,0,1,0,0,1,0
887,-34.0,-38.5,897.0,737.0,-0.9702957262759966,0.24192189559966745,0,1,0,0,1,0
888,-35.5,-37.5,896.0,737.0,-0.9702957262759966,0.24192189559966745,0,1,0,0,0,0
889,-35.0,-34.0,895.0,737.0,-0.9659258262890682,0.25881904510252113,0,1,0,0,0,0
890,-34.0,-38.0,892.0,737.0,-0.9612616959383188,0.2756373558169994,0,1,0,0,0,0
891,-34.5,-37.5,892.0,737.0,-0.9612616959383188,0.2756373558169994,0,1,0,0,0,0
892,-34.5,-37.0,892.0,737.0,-0.9563047559630354,0.2923717047227367,0,1,0,0,0,0
893,-34.5,-35.0,890.0,736.0,-0.9563047559630354,0.2923717047227367,0,1,0,0,0,0
894,-35.0,-39.5,891.0,737.0,-0.9510565162951536,0.30901699437494723,0,1,0,0,1,0
895,-34.5,-38.0,889.0,736.0,-0.945518575599317,0.3255681544571563,0,1,0,0,0,0
896,-32.5,-34.5,888.0,737.0,-0.945518575599317,0.3255681544571563,0,1,0,0,0,0
897,-33.5,-33.5,884.0,736.0,-0.9396926207859085,0.34202014332566816,0,1,0,0,0,0
898,-34.0,-35.0,883.0,736.0,-0.9335804264972021,0.35836794954529955,0,1,0,0,0,1
899,-33.0,-38.0,881.0,736.0,-0.9335804264972021,0.35836794954529955,0,1,0,0,0,0
900,-34.0,-34.5,883.0,736.0,-0.9271838545667874,0.37460659341591196,0,1,0,0,0,0
901,-31.5,-36.5,885.0,736.0,-0.9271838545667874,0.37460659341591196,0,1,0,0,0,0
902,-32.5,-34.0,883.0,736.0,-0.9205048534524405,0.3907311284892735,0,1,0,0,0,0
903,-33.5,-36.5,882.0,736.0,-0.9135454576426008,0.40673664307580054,0,1,0,0,0,0
904,-33.0,-35.5,878.0,736.0,-0.9135454576426008,0.40673664307580054,0,1,0,0,0,0
905,-33.5,-36.5,880.0,736.0,-0.9063077870366499,0.4226182617406996,0,1,0,0,0,0
906,-33.0,-39.5,878.0,736.0,-0.898794046299167,0.4383711467890774,0,1,0,0,0,0
907,-33.5,-38.0,879.0,735.0,-0.898794046299167,0.4383711467890774,0,1,0,0,0,0
908,-33.5,-37.0,883.0,735.0,-0.891006524188368,0.45399049973954664,0,1,0,0,0,0
909,-33.5,-36.0,878.0,735.0,-0.891006524188368,0.45399049973954664,0,1,0,0,0,0
910,-32.5,-36.5,878.0,735.0,-0.8829475928589271,0.4694715627858904,0,1,0,0,0,0
911,-33.5,-35.0,874.0,735.0,-0.8746197071393961,0.4848096202463365,0,1,0,0,0,0
912,-34.0,-39.5,875.0,735.0,-0.8746197071393961,0.4848096202463365,0,1,0,0,0,0
913,-30.0,-37.5,871.0,735.0,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0
914,-26.0,-35.5,874.0,735.0,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0
915,-32.5,-37.5,878.0,735.0,-0.8571673007021123,0.5150380749100542,0,1,0,0,0,0
916,-33.0,-38.0,872.0,734.0,-0.8480480961564262,0.5299192642332047,0,1,0,0,0,0
917,-33.0,-38.5,871.0,735.0,-0.8480480961564262,0.5299192642332047,0,1,0,0,0,0
918,-33.5,-35.5,867.0,734.0,-0.8386705679454243,0.5446390350150266,0,1,0,0,0,0
919,-32.5,-38.5,870.0,734.0,-0.8290375725550421,0.5591929034707462,0,1,0,0,0,0
920,-32.5,-37.0,868.0,734.0,-0.8290375725550421,0.5591929034707462,0,1,0,0,0,0
921,-32.5,-34.0,867.0,734.0,-0.8191520442889918,0.573576436351046,0,1,0,0,0,0
922,-33.0,-37.5,870.0,734.0,-0.8191520442889918,0.573576436351046,0,1,0,0,0,1
923,-30.0,-38.5,867.0,733.0,-0.8090169943749476,0.5877852522924729,0,1,0,0,0,1
924,-34.5,-37.5,867.0,734.0,-0.798635510047293,0.6018150231520479,0,1,0,0,0,1
925,-33.0,-36.5,862.0,734.0,-0.798635510047293,0.6018150231520479,0,1,0,0,0,0
926,-32.5,-37.5,864.0,733.0,-0.7880107536067218,0.6156614753256585,0,1,0,0,0,0
927,-32.0,-39.0,862.0,733.0,-0.7880107536067218,0.6156614753256585,0,1,0,0,0,1
928,-32.5,-36.0,862.0,733.0,-0.7771459614569708,0.6293203910498375,0,1,0,0,0,1
929,-32.5,-37.5,866.0,733.0,-0.7660444431189781,0.6427876096865393,0,1,0,0,0,1
930,-34.0,-38.0,865.0,733.0,-0.7660444431189781,0.6427876096865393,0,1,0,0,0,1
931,-33.0,-35.0,864.0,732.0,-0.7547095802227722,0.656059028990507,0,1,0,0,0,1
932,-32.5,-35.0,859.0,732.0,-0.7547095802227722,0.656059028990507,0,1,0,0,0,1
933,-32.0,-37.5,863.0,733.0,-0.7431448254773946,0.6691306063588578,0,1,0,0,0,1
934,-33.0,-36.0,858.0,733.0,-0.731353701619171,0.681998360062498,0,1,0,0,0,1
935,-32.0,-38.5,862.0,732.0,-0.731353701619171,0.681998360062498,0,1,0,0,0,1
936,-33.0,-37.5,865.0,732.0,-0.7193398003386517,0.6946583704589966,0,1,0,0,0,1
937,-33.5,-36.5,863.0,732.0,-0.7193398003386517,0.6946583704589966,0,1,0,0,0,1
939,-33.8,-37.0,862.0,731.0,-0.6946583704589976,0.7193398003386509,0,1,0,0,0,0
940,-34.0,-37.5,861.0,731.0,-0.6946583704589976,0.7193398003386509,0,1,0,0,0,1
941,-32.5,-37.0,857.0,732.0,-0.6819983600624983,0.7313537016191707,0,1,0,0,0,0
942,-32.0,-37.5,857.0,731.0,-0.6819983600624983,0.7313537016191707,0,1,0,0,0,0
943,-32.0,-37.0,854.0,731.0,-0.6691306063588581,0.7431448254773942,0,1,0,0,0,0
944,-31.0,-35.0,852.0,731.0,-0.6691306063588581,0.7431448254773942,0,1,0,0,0,0
945,-34.5,-36.5,851.0,731.0,-0.6560590289905074,0.7547095802227719,0,1,0,0,0,0
946,-34.0,-39.5,850.0,731.0,-0.6427876096865396,0.7660444431189778,0,1,0,0,0,0
947,-33.5,-36.5,853.0,730.0,-0.6427876096865396,0.7660444431189778,0,1,0,0,0,0
948,-34.5,-40.5,854.0,730.0,-0.6293203910498378,0.7771459614569706,0,1,0,0,0,0
949,-33.0,-38.0,851.0,730.0,-0.6293203910498378,0.7771459614569706,0,1,0,0,0,0
950,-29.0,-36.5,850.0,730.0,-0.6156614753256588,0.7880107536067216,0,1,0,0,0,0
951,-33.5,-39.5,849.0,730.0,-0.6018150231520483,0.7986355100472928,0,1,0,0,0,0
952,-32.0,-37.5,847.0,730.0,-0.6018150231520483,0.7986355100472928,0,1,0,0,0,0
953,-33.0,-38.0,847.0,730.0,-0.5877852522924734,0.8090169943749473,0,1,0,0,0,0
954,-33.5,-38.0,847.0,729.0,-0.5877852522924734,0.8090169943749473,0,1,0,0,0,0
957,-33.2,-39.8,847.5,729.0,-0.5591929034707473,0.8290375725550414,0,1,0,0,0,0
958,-33.0,-41.5,848.0,729.0,-0.544639035015027,0.838670567945424,0,1,0,0,0,0
959,-35.0,-41.0,846.0,729.0,-0.544639035015027,0.838670567945424,0,1,0,0,0,0
960,-35.5,-42.0,846.0,729.0,-0.5299192642332058,0.8480480961564254,0,1,0,0,0,0
961,-34.5,-37.0,849.0,729.0,-0.5299192642332058,0.8480480961564254,0,1,0,0,0,0
962,-34.5,-37.5,845.0,729.0,-0.5150380749100545,0.8571673007021121,0,1,0,0,0,0
963,-33.5,-38.0,850.0,729.0,-0.5150380749100545,0.8571673007021121,0,1,0,0,0,0
964,-34.0,-42.5,847.0,727.0,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,0
965,-33.5,-42.5,847.0,727.0,-0.4848096202463369,0.8746197071393959,0,1,0,0,0,0
966,-33.0,-42.5,850.0,727.0,-0.4848096202463369,0.8746197071393959,0,1,0,0,0,0
967,-32.0,-38.0,844.0,727.0,-0.4694715627858908,0.8829475928589269,0,1,0,0,0,0
968,-32.0,-37.0,848.0,727.0,-0.4694715627858908,0.8829475928589269,0,1,0,0,0,0
969,-32.5,-37.0,844.0,727.0,-0.45399049973954697,0.8910065241883678,0,1,0,0,0,0
970,-33.0,-37.5,849.0,727.0,-0.45399049973954697,0.8910065241883678,0,1,0,0,0,0
971,-31.0,-37.0,848.0,727.0,-0.438371146789077,0.8987940462991671,0,1,0,0,1,0
972,-33.0,-38.0,847.0,726.0,-0.438371146789077,0.8987940462991671,0,1,0,0,0,0
973,-32.5,-38.0,844.0,726.0,-0.4226182617407,0.9063077870366497,0,1,0,0,0,0
974,-33.0,-38.0,842.0,726.0,-0.40673664307580015,0.913545457642601,0,1,0,0,0,0
975,-32.0,-38.0,843.0,726.0,-0.40673664307580015,0.913545457642601,0,1,0,0,0,0
976,-33.5,-40.5,842.0,726.0,-0.3907311284892747,0.9205048534524399,0,1,0,0,1,0
977,-33.5,-39.5,841.0,726.0,-0.3907311284892747,0.9205048534524399,0,1,0,0,1,0
978,-34.0,-37.5,842.0,725.0,-0.37460659341591235,0.9271838545667873,0,1,0,0,1,0
979,-34.5,-41.5,841.0,725.0,-0.37460659341591235,0.9271838545667873,0,1,0,0,1,0
980,-33.5,-36.0,840.0,725.0,-0.35836794954530077,0.9335804264972015,0,1,0,0,1,0
981,-35.0,-38.0,841.0,726.0,-0.35836794954530077,0.9335804264972015,0,1,0,0,1,0
982,-34.5,-39.0,840.0,726.0,-0.3420201433256686,0.9396926207859084,0,1,0,0,1,0
983,-32.5,-41.0,840.0,725.0,-0.3420201433256686,0.9396926207859084,0,1,0,0,1,0
984,-36.0,-40.0,840.0,725.0,-0.32556815445715753,0.9455185755993165,0,1,0,0,1,0
985,-36.0,-41.5,840.0,725.0,-0.3090169943749476,0.9510565162951535,0,1,0,0,1,0
986,-35.0,-37.5,840.0,725.0,-0.3090169943749476,0.9510565162951535,0,1,0,0,1,0
987,-34.0,-40.5,839.0,724.0,-0.29237170472273627,0.9563047559630357,0,1,0,0,1,0
988,-34.5,-42.5,840.0,724.0,-0.29237170472273627,0.9563047559630357,0,1,0,0,1,0
989,-35.0,-42.0,841.0,724.0,-0.2756373558169998,0.9612616959383187,0,1,0,0,1,0
990,-35.0,-38.5,839.0,724.0,-0.2756373558169998,0.9612616959383187,0,1,0,0,0,0
991,-38.0,-38.0,840.0,723.0,-0.2588190451025207,0.9659258262890683,0,1,0,0,0,0
992,-37.0,-39.5,842.0,723.0,-0.2588190451025207,0.9659258262890683,0,1,0,0,0,0
993,-36.5,-40.5,840.0,724.0,-0.24192189559966787,0.9702957262759965,0,1,0,0,0,0
994,-37.0,-42.0,842.0,724.0,-0.24192189559966787,0.9702957262759965,0,1,0,0,0,0
995,-36.5,-39.0,842.0,723.0,-0.22495105434386534,0.9743700647852351,0,1,0,0,0,0
996,-36.5,-38.0,842.0,723.0,-0.20791169081775987,0.9781476007338056,0,1,0,0,0,0
997,-37.5,-43.5,843.0,723.0,-0.20791169081775987,0.9781476007338056,0,1,0,0,0,0
998,-36.5,-40.5,842.0,723.0,-0.19080899537654467,0.981627183447664,0,1,0,0,0,0
1000,-37.0,-43.0,841.0,723.0,-0.17364817766693127,0.9848077530122079,0,1,0,0,0,0
1001,-37.5,-45.5,843.0,723.0,-0.17364817766693127,0.9848077530122079,0,1,0,0,0,0
1002,-38.0,-44.5,844.0,722.0,-0.15643446504023112,0.9876883405951377,0,1,0,0,0,0
1003,-38.0,-42.0,843.0,722.0,-0.15643446504023112,0.9876883405951377,0,1,0,0,0,0
1004,-37.0,-41.5,842.0,722.0,-0.13917310096006588,0.9902680687415703,0,1,0,0,0,0
1005,-37.0,-43.5,843.0,721.0,-0.13917310096006588,0.9902680687415703,0,1,0,0,0,0
1006,-38.5,-45.5,844.0,722.0,-0.12186934340514811,0.992546151641322,0,1,0,0,0,0
1007,-38.0,-45.5,845.0,722.0,-0.12186934340514811,0.992546151641322,0,1,0,0,0,0
1008,-37.5,-45.5,844.0,721.0,-0.10452846326765342,0.9945218953682733,0,1,0,0,0,0
1009,-37.5,-43.5,845.0,721.0,-0.10452846326765342,0.9945218953682733,0,1,0,0,0,0
1010,-38.5,-42.5,846.0,721.0,-0.08715574274765832,0.9961946980917455,0,1,0,0,0,0
1011,-37.5,-45.0,845.0,721.0,-0.08715574274765832,0.9961946980917455,0,1,0,0,0,0
1012,-39.0,-48.5,846.0,721.0,-0.06975647374412476,0.9975640502598243,0,1,0,0,0,0
1013,-38.5,-46.0,846.0,721.0,-0.06975647374412476,0.9975640502598243,0,1,0,0,0,0
1014,-38.5,-45.5,846.0,720.0,-0.05233595624294437,0.9986295347545738,0,1,0,0,0,0
1015,-37.5,-44.0,847.0,720.0,-0.05233595624294437,0.9986295347545738,0,1,0,0,0,0
1016,-38.5,-43.5,847.0,721.0,-0.034899496702500823,0.9993908270190958,0,1,0,0,0,0
1017,-39.0,-45.0,850.0,720.0,-0.01745240643728445,0.9998476951563913,0,1,0,0,0,0
1018,-39.5,-47.0,850.0,720.0,-0.01745240643728445,0.9998476951563913,0,1,0,0,0,0
1019,-40.0,-47.5,849.0,720.0,0.0,1.0,0,0,0,0,1,0
1020,-32.0,-37.5,832.0,719.0,0.0,1.0,0,0,0,0,0,0
1021,-39.0,-45.0,850.0,720.0,0.01745240643728351,0.9998476951563913,0,0,0,0,0,0
1022,-39.5,-43.5,852.0,719.0,0.01745240643728351,0.9998476951563913,0,0,0,0,0,0
1023,-39.0,-45.5,851.0,719.0,0.03489949670250097,0.9993908270190958,0,0,0,0,0,0
1024,-39.5,-45.5,851.0,719.0,0.03489949670250097,0.9993908270190958,0,0,0,0,0,0
1025,-39.5,-44.0,851.0,719.0,0.05233595624294383,0.9986295347545738,0,0,0,0,0,0
1026,-39.5,-47.0,851.0,719.0,0.05233595624294383,0.9986295347545738,0,0,0,1,0,0
1028,-39.5,-45.0,853.0,718.0,0.0697564737441253,0.9975640502598242,0,0,0,0,0,0
1029,-39.5,-44.5,856.0,719.0,0.08715574274765817,0.9961946980917455,0,0,0,0,0,0
1030,-39.5,-46.0,855.0,718.0,0.08715574274765817,0.9961946980917455,0,0,0,0,0,0
1031,-39.0,-45.5,854.0,718.0,0.10452846326765346,0.9945218953682733,0,0,0,0,0,0
1032,-39.5,-45.0,854.0,717.0,0.10452846326765346,0.9945218953682733,0,0,0,0,0,0
1033,-40.5,-45.5,856.0,718.0,0.12186934340514748,0.992546151641322,0,0,0,0,0,0
1034,-39.0,-45.0,859.0,718.0,0.12186934340514748,0.992546151641322,0,0,0,0,0,0
1035,-35.5,-44.5,857.0,717.0,0.13917310096006544,0.9902680687415704,0,0,0,0,0,0
1036,-39.0,-46.5,856.0,718.0,0.13917310096006544,0.9902680687415704,0,0,0,0,0,0
1037,-42.5,-50.5,856.0,717.0,0.15643446504023087,0.9876883405951378,0,0,0,0,0,0
1038,-42.5,-48.5,858.0,717.0,0.15643446504023087,0.9876883405951378,0,0,0,0,0,0
1039,-42.5,-49.0,857.0,717.0,0.17364817766693033,0.984807753012208,0,0,0,0,0,0
1040,-41.0,-49.0,858.0,717.0,0.17364817766693033,0.984807753012208,0,0,0,0,0,0
1041,-41.5,-49.5,859.0,717.0,0.1908089953765448,0.981627183447664,0,0,0,0,0,0
1042,-43.5,-48.0,859.0,716.0,0.1908089953765448,0.981627183447664,0,0,0,0,1,0
1043,-39.5,-48.5,860.0,716.0,0.20791169081775931,0.9781476007338057,0,0,0,0,1,0
1044,-39.5,-49.5,860.0,717.0,0.20791169081775931,0.9781476007338057,0,0,0,0,1,0
1045,-40.5,-46.5,861.0,716.0,0.224951054343865,0.9743700647852352,0,0,0,0,0,0
1046,-39.5,-44.5,862.0,716.0,0.224951054343865,0.9743700647852352,0,0,0,0,0,0
1047,-39.5,-45.5,863.0,716.0,0.24192189559966773,0.9702957262759965,0,0,0,0,0,0
1048,-39.0,-46.5,864.0,716.0,0.24192189559966773,0.9702957262759965,0,0,0,0,0,0
1049,-39.0,-48.0,864.0,715.0,0.25881904510252074,0.9659258262890683,0,0,0,0,0,0
1050,-43.0,-49.0,863.0,715.0,0.25881904510252074,0.9659258262890683,0,0,0,0,0,0
1051,-43.5,-48.0,864.0,716.0,0.27563735581699916,0.9612616959383189,0,0,0,0,0,0
1052,-41.5,-45.0,865.0,715.0,0.27563735581699916,0.9612616959383189,0,0,0,0,0,0
1053,-38.0,-45.0,865.0,715.0,0.29237170472273677,0.9563047559630354,0,0,0,0,0,0
1054,-41.5,-44.0,867.0,715.0,0.29237170472273677,0.9563047559630354,0,0,0,0,0,0
1055,-42.0,-48.5,868.0,715.0,0.29237170472273677,0.9563047559630354,0,0,0,0,0,0
1056,-43.5,-48.5,868.0,714.0,0.3090169943749474,0.9510565162951535,0,0,0,0,0,0
1057,-39.0,-50.0,867.0,715.0,0.3090169943749474,0.9510565162951535,0,0,0,0,0,0
1058,-38.5,-50.0,868.0,715.0,0.32556815445715664,0.9455185755993168,0,0,0,0,0,0
1059,-37.5,-49.0,870.0,714.0,0.32556815445715664,0.9455185755993168,0,0,0,0,0,0
1060,-38.0,-47.0,870.0,714.0,0.3420201433256687,0.9396926207859084,0,0,0,0,0,0
1061,-37.5,-50.0,871.0,714.0,0.3420201433256687,0.9396926207859084,0,0,0,0,0,0
1062,-39.0,-50.5,871.0,714.0,0.35836794954530027,0.9335804264972017,0,0,0,0,0,0
1063,-38.0,-49.0,871.0,713.0,0.35836794954530027,0.9335804264972017,0,0,0,0,0,0
1064,-37.5,-49.5,871.0,714.0,0.374606593415912,0.9271838545667874,0,0,0,0,0,0
1065,-38.0,-48.5,873.0,714.0,0.374606593415912,0.9271838545667874,0,0,0,0,0,0
1066,-39.5,-46.0,875.0,713.0,0.3907311284892737,0.9205048534524404,0,0,0,0,0,0
1067,-43.0,-51.5,875.0,714.0,0.3907311284892737,0.9205048534524404,0,0,0,0,1,0
1068,-42.5,-49.5,874.0,713.0,0.40673664307580015,0.9135454576426009,0,0,0,0,0,0
1069,-41.5,-49.5,876.0,713.0,0.40673664307580015,0.9135454576426009,0,0,0,0,0,0
1070,-15.5,-47.0,877.0,712.0,0.42261826174069944,0.9063077870366499,0,0,0,0,0,0
1071,-36.0,-47.0,878.0,713.0,0.42261826174069944,0.9063077870366499,0,0,0,0,0,0
1072,-38.5,-46.5,879.0,713.0,0.4383711467890774,0.898794046299167,0,0,0,0,0,0
1073,-38.0,-48.5,879.0,712.0,0.4383711467890774,0.898794046299167,0,0,0,0,1,0
1074,-44.5,-45.5,878.0,713.0,0.45399049973954675,0.8910065241883679,0,0,0,0,0,0
